"ProbeSet Name","HR_14.42l.CEL","p-value (HR_14.42l.CEL)","Detection (HR_14.42l.CEL)","HR_14.42f.CEL","p-value (HR_14.42f.CEL)","Detection (HR_14.42f.CEL)","HR_14.42g.CEL","p-value (HR_14.42g.CEL)","Detection (HR_14.42g.CEL)","HR_14.42h.CEL","p-value (HR_14.42h.CEL)","Detection (HR_14.42h.CEL)","HR_14.42i.CEL","p-value (HR_14.42i.CEL)","Detection (HR_14.42i.CEL)","HR_14.42j.CEL","p-value (HR_14.42j.CEL)","Detection (HR_14.42j.CEL)","HR_14.42k.CEL","p-value (HR_14.42k.CEL)","Detection (HR_14.42k.CEL)"
"hsa-miR-21_st","3.552253","0.001241337","TRUE","4.881786","5.71E-10","TRUE","4.281651","5.39E-07","TRUE","5.253391","5.54E-12","TRUE","1.837444","0.2586736","FALSE","1.571819","0.2740122","FALSE","5.051098","8.95E-09","TRUE"
"hsa-miR-21-star_st","1.70044","0.1183796","FALSE","1.295084","0.4935831","FALSE","2.181512","0.04642425","TRUE","1.637582","0.1158389","FALSE","2.33583","0.03683063","TRUE","2.03334","0.3197079","FALSE","1.367386","0.446149","FALSE"
"hsa-miR-22-star_st","3.598399","0.00014005","TRUE","3.701444","4.42E-05","TRUE","3.941961","4.64E-05","TRUE","4.479421","5.12E-07","TRUE","2.579021","0.0639805","FALSE","1.194396","0.9465998","FALSE","2.740051","0.00423505","TRUE"
"hsa-miR-22_st","11.25204","8.72E-16","TRUE","11.85538","8.72E-16","TRUE","11.72088","8.72E-16","TRUE","11.69681","8.72E-16","TRUE","11.96316","8.72E-16","TRUE","11.46627","8.72E-16","TRUE","11.4558","8.72E-16","TRUE"
"hsa-miR-23a-star_st","4.695506","0.000217827","TRUE","4.800404","2.72E-05","TRUE","4.857455","0.000291889","TRUE","5.089249","2.47E-05","TRUE","5.073528","0.001712032","TRUE","2.90362","0.2304156","FALSE","5.387822","2.42E-06","TRUE"
"hsa-miR-23a_st","11.14854","8.72E-16","TRUE","11.76115","8.72E-16","TRUE","11.9483","8.72E-16","TRUE","11.73633","8.72E-16","TRUE","11.13518","8.72E-16","TRUE","10.95063","8.72E-16","TRUE","11.4726","8.72E-16","TRUE"
"hsa-miR-24-1-star_st","1.146249","0.5686431","FALSE","1.055473","0.5514364","FALSE","1.203928","0.4542364","FALSE","1.106734","0.5008007","FALSE","1.075084","0.9953143","FALSE","1.139591","0.9688985","FALSE","1.305975","0.3784564","FALSE"
"hsa-miR-24_st","12.63624","8.72E-16","TRUE","12.17979","8.72E-16","TRUE","12.10313","8.72E-16","TRUE","12.18459","8.72E-16","TRUE","12.90026","8.72E-16","TRUE","12.71372","8.72E-16","TRUE","12.36013","8.72E-16","TRUE"
"hsa-miR-24-2-star_st","1.422855","0.7627115","FALSE","2.088595","0.228251","FALSE","1.70691","0.6895523","FALSE","1.888539","0.04423467","TRUE","1.34239","0.9410956","FALSE","1.278111","0.8850739","FALSE","1.678325","0.1842453","FALSE"
"hsa-miR-25-star_st","7.447021","8.72E-16","TRUE","6.966195","8.72E-16","TRUE","6.683396","4.11E-15","TRUE","7.197013","8.72E-16","TRUE","8.318321","8.72E-16","TRUE","7.796294","1.59E-15","TRUE","7.821048","8.72E-16","TRUE"
"hsa-miR-25_st","9.248554","8.72E-16","TRUE","10.02372","8.72E-16","TRUE","10.17654","8.72E-16","TRUE","9.769958","8.72E-16","TRUE","8.301127","8.72E-16","TRUE","8.9472","8.72E-16","TRUE","8.730183","8.72E-16","TRUE"
"hsa-miR-26a_st","12.4308","8.72E-16","TRUE","13.11754","8.72E-16","TRUE","12.94602","8.72E-16","TRUE","13.01337","8.72E-16","TRUE","10.11761","8.72E-16","TRUE","12.03004","8.72E-16","TRUE","12.57106","8.72E-16","TRUE"
"hsa-miR-26a-1-star_st","1.125693","0.7307273","FALSE","0.9217696","0.606603","FALSE","1.036147","0.8573716","FALSE","1.168911","0.3342903","FALSE","1.230071","0.5881871","FALSE","1.806007","0.1525826","FALSE","1.493448","0.3747418","FALSE"
"hsa-miR-26b_st","3.193884","4.75E-05","TRUE","4.553473","7.39E-09","TRUE","4.359372","1.77E-07","TRUE","4.702845","1.03E-10","TRUE","2.514022","0.02141897","TRUE","2.102043","0.02441613","TRUE","2.605527","0.000254936","TRUE"
"hsa-miR-26b-star_st","1.531869","0.5398043","FALSE","1.483469","0.2103376","FALSE","1.848122","0.1538066","FALSE","1.437172","0.5610468","FALSE","1.230071","0.9012256","FALSE","4.670606","9.26E-08","TRUE","2.264437","0.002513342","TRUE"
"hsa-miR-27a-star_st","3.650496","0.000596677","TRUE","3.458875","0.002691281","TRUE","3.686599","0.000359084","TRUE","3.759816","0.001876701","TRUE","3.123939","0.02111503","TRUE","2.264899","0.5549858","FALSE","4.023849","8.08E-06","TRUE"
"hsa-miR-27a_st","8.685442","8.72E-16","TRUE","9.170599","8.72E-16","TRUE","8.687555","8.72E-16","TRUE","9.044373","8.72E-16","TRUE","7.92677","2.13E-13","TRUE","8.27183","8.72E-16","TRUE","8.48805","8.72E-16","TRUE"
"hsa-miR-28-5p_st","6.541455","2.90E-15","TRUE","6.80166","8.72E-16","TRUE","6.717321","8.72E-16","TRUE","6.721045","8.72E-16","TRUE","7.377138","2.90E-15","TRUE","5.017138","3.60E-08","TRUE","6.221444","4.04E-13","TRUE"
"hsa-miR-28-3p_st","1.112007","0.9920617","FALSE","1.319756","0.7946057","FALSE","1.561458","0.3213891","FALSE","1.234392","0.8844354","FALSE","1.357828","0.908411","FALSE","1.137655","0.9844799","FALSE","1.27909","0.7762511","FALSE"
"hsa-miR-29a-star_st","0.9422961","0.9909652","FALSE","0.9578956","0.9572502","FALSE","1.046882","0.9423045","FALSE","1.004753","0.9484016","FALSE","0.906637","0.9930902","FALSE","1.092814","0.8569697","FALSE","1.208021","0.8432361","FALSE"
"hsa-miR-29a_st","9.252528","8.72E-16","TRUE","10.4253","8.72E-16","TRUE","10.29251","8.72E-16","TRUE","10.25373","8.72E-16","TRUE","7.792951","1.19E-13","TRUE","8.605348","8.72E-16","TRUE","9.683057","8.72E-16","TRUE"
"hsa-miR-30a_st","8.89566","8.72E-16","TRUE","9.426566","8.72E-16","TRUE","9.348454","8.72E-16","TRUE","9.521346","8.72E-16","TRUE","8.354973","8.72E-16","TRUE","8.405166","2.26E-15","TRUE","8.949514","8.72E-16","TRUE"
"hsa-miR-30a-star_st","7.076548","1.04E-12","TRUE","8.054153","8.72E-16","TRUE","7.992244","8.72E-16","TRUE","8.022362","8.72E-16","TRUE","5.15706","5.05E-07","TRUE","6.849632","3.81E-14","TRUE","7.166637","8.72E-16","TRUE"
"hsa-miR-31_st","9.492336","8.72E-16","TRUE","9.086674","8.72E-16","TRUE","8.698532","8.72E-16","TRUE","9.128559","8.72E-16","TRUE","10.2903","8.72E-16","TRUE","9.98713","8.72E-16","TRUE","9.631084","8.72E-16","TRUE"
"hsa-miR-31-star_st","1.490264","0.2081333","FALSE","3.254081","0.000205045","TRUE","2.069141","0.02207103","TRUE","2.892975","0.001485031","TRUE","1.270545","0.6427311","FALSE","2.004517","0.02140513","TRUE","2.638914","0.003301633","TRUE"
"hsa-miR-32_st","1.278468","0.3242876","FALSE","2.015943","0.06251902","FALSE","1.514879","0.6525143","FALSE","1.486634","0.1346229","FALSE","1.753189","0.2395987","FALSE","1.757633","0.05674527","TRUE","1.718206","0.04472627","TRUE"
"hsa-miR-32-star_st","1.537821","0.07019321","FALSE","1.549973","0.03430761","TRUE","1.435001","0.01129186","TRUE","1.837629","0.004698405","TRUE","1.864053","0.0212274","TRUE","1.226217","0.06600834","FALSE","1.80272","0.002896564","TRUE"
"hsa-miR-33a_st","1.260423","0.9676378","FALSE","1.155658","0.8905371","FALSE","1.171342","0.9467511","FALSE","1.217964","0.8628592","FALSE","1.078698","0.9329717","FALSE","1.048189","0.9986358","FALSE","0.9466749","0.9895964","FALSE"
"hsa-miR-33a-star_st","1.29806","0.9275801","FALSE","1.411272","0.7793764","FALSE","1.36817","0.4885269","FALSE","1.539623","0.578073","FALSE","1.095647","0.9461745","FALSE","2.851675","0.01705264","TRUE","1.26113","0.8695307","FALSE"
"hsa-miR-92a-1-star_st","1.403682","0.5872555","FALSE","1.549973","0.5304127","FALSE","1.388271","0.8956915","FALSE","1.545193","0.7270272","FALSE","1.463459","0.2394361","FALSE","1.112708","0.9996171","FALSE","0.9307634","0.9725702","FALSE"
"hsa-miR-92a_st","12.92433","8.72E-16","TRUE","12.3684","8.72E-16","TRUE","12.33531","8.72E-16","TRUE","12.32812","8.72E-16","TRUE","12.2622","8.72E-16","TRUE","12.85023","8.72E-16","TRUE","12.44349","8.72E-16","TRUE"
"hsa-miR-92a-2-star_st","1.547525","0.6081382","FALSE","1.146888","0.8744835","FALSE","1.317271","0.9234187","FALSE","1.176744","0.8472663","FALSE","1.112414","0.9366865","FALSE","1.122608","0.9945961","FALSE","1.194899","0.7446255","FALSE"
"hsa-miR-93_st","12.36797","8.72E-16","TRUE","11.9012","8.72E-16","TRUE","11.6488","8.72E-16","TRUE","11.73945","8.72E-16","TRUE","12.79315","8.72E-16","TRUE","12.82873","8.72E-16","TRUE","12.11773","8.72E-16","TRUE"
"hsa-miR-93-star_st","7.235734","8.05E-14","TRUE","7.096579","1.85E-10","TRUE","6.867074","3.16E-10","TRUE","6.983517","1.08E-10","TRUE","8.081035","1.98E-11","TRUE","7.786726","3.49E-11","TRUE","7.209564","4.06E-12","TRUE"
"hsa-miR-95_st","1.226327","0.9907815","FALSE","1.128891","0.6502714","FALSE","1.049069","0.9819242","FALSE","1.025228","0.9571171","FALSE","1.256225","0.9060051","FALSE","1.19232","0.9674473","FALSE","1.213808","0.7191365","FALSE"
"hsa-miR-96_st","1.602895","0.0915129","FALSE","1.923326","0.05822702","TRUE","1.042219","0.4812219","FALSE","1.335873","0.4992333","FALSE","1.059711","0.8906364","FALSE","1.568594","0.3668615","FALSE","1.262787","0.2399029","FALSE"
"hsa-miR-96-star_st","1.35203","0.5188503","FALSE","1.334525","0.2854307","FALSE","1.31727","0.715255","FALSE","1.292498","0.6225497","FALSE","1.170241","0.9259916","FALSE","0.8957921","0.9591556","FALSE","1.35292","0.3714335","FALSE"
"hsa-miR-98_st","4.568554","1.75E-09","TRUE","4.568113","3.48E-10","TRUE","4.218426","7.14E-08","TRUE","4.190315","2.51E-09","TRUE","4.415022","8.93E-07","TRUE","3.801726","7.59E-09","TRUE","4.044612","3.39E-08","TRUE"
"hsa-miR-99a_st","10.46231","8.72E-16","TRUE","10.93742","8.72E-16","TRUE","11.03306","8.72E-16","TRUE","11.04459","8.72E-16","TRUE","11.22385","8.72E-16","TRUE","10.28452","8.72E-16","TRUE","10.71742","8.72E-16","TRUE"
"hsa-miR-99a-star_st","1.381541","0.4496867","FALSE","3.769573","0.000128241","TRUE","1.280306","0.6851411","FALSE","1.865303","0.07090753","FALSE","1.357828","0.2580282","FALSE","1.813947","0.3851185","FALSE","1.348217","0.7658471","FALSE"
"hsa-miR-100_st","9.360647","8.72E-16","TRUE","9.768624","8.72E-16","TRUE","9.729447","8.72E-16","TRUE","9.598846","8.72E-16","TRUE","10.19953","8.72E-16","TRUE","9.171387","8.72E-16","TRUE","9.689242","8.72E-16","TRUE"
"hsa-miR-100-star_st","1.70044","0.2792703","FALSE","1.326152","0.2890373","FALSE","1.045491","0.6395071","FALSE","1.264749","0.4080247","FALSE","2.062129","0.1086681","FALSE","1.033988","0.6045145","FALSE","1.259948","0.4949554","FALSE"
"hsa-miR-101-star_st","1.559074","0.7154855","FALSE","2.198094","0.05309315","TRUE","1.73472","0.3061017","FALSE","1.421115","0.4349336","FALSE","2.172561","0.3587484","FALSE","1.442034","0.7848629","FALSE","1.685536","0.7207009","FALSE"
"hsa-miR-101_st","1.224214","0.5598714","FALSE","1.265398","0.809271","FALSE","1.188562","0.9170055","FALSE","1.177831","0.8378092","FALSE","1.119","0.6103917","FALSE","0.9987085","0.423962","FALSE","0.9842536","0.8691146","FALSE"
"hsa-miR-29b-1-star_st","4.169615","8.98E-05","TRUE","5.809004","2.26E-15","TRUE","5.563771","2.71E-13","TRUE","5.420726","1.02E-12","TRUE","4.363563","0.002570382","TRUE","2.465492","0.01867349","TRUE","4.589568","5.06E-07","TRUE"
"hsa-miR-29b_st","1.70044","0.2653194","FALSE","3.501323","9.90E-05","TRUE","1.822102","0.2478712","FALSE","3.775919","3.40E-06","TRUE","1.148456","0.9171262","FALSE","1.342894","0.4009815","FALSE","3.109375","0.00019496","TRUE"
"hsa-miR-29b-2-star_st","3.083483","0.004374672","TRUE","4.459951","4.52E-07","TRUE","4.380314","5.12E-07","TRUE","4.493856","1.55E-07","TRUE","2.978103","0.03765793","TRUE","1.807954","0.342752","FALSE","2.350839","0.01921536","TRUE"
"hsa-miR-103-2-star_st","1.083362","0.8766533","FALSE","1.275852","0.5791787","FALSE","1.673086","0.2032705","FALSE","1.78136","0.2110809","FALSE","1.506649","0.4955119","FALSE","1.810119","0.5800071","FALSE","1.584287","0.1859778","FALSE"
"hsa-miR-103_st","13.27332","8.72E-16","TRUE","13.10106","8.72E-16","TRUE","12.78842","8.72E-16","TRUE","12.75125","8.72E-16","TRUE","13.47641","8.72E-16","TRUE","13.3993","8.72E-16","TRUE","13.18907","8.72E-16","TRUE"
"hsa-miR-105_st","1.064414","0.7039943","FALSE","1.044366","0.8551983","FALSE","1.104383","0.6281229","FALSE","1.088404","0.8880455","FALSE","1.357828","0.8314164","FALSE","2.116991","0.1620643","FALSE","1.303881","0.4330976","FALSE"
"hsa-miR-105-star_st","1.361772","0.4479909","FALSE","1.338611","0.2055024","FALSE","1.271257","0.4626949","FALSE","1.240992","0.3034436","FALSE","1.2491","0.2512486","FALSE","1.150079","0.8351088","FALSE","1.33007","0.2952796","FALSE"
"hsa-miR-106a_st","11.99877","8.72E-16","TRUE","11.71972","8.72E-16","TRUE","11.50262","8.72E-16","TRUE","11.58728","8.72E-16","TRUE","11.95463","8.72E-16","TRUE","11.97103","8.72E-16","TRUE","11.82309","8.72E-16","TRUE"
"hsa-miR-106a-star_st","1.382314","0.718684","FALSE","1.3271","0.8513879","FALSE","1.379833","0.9002603","FALSE","1.37094","0.6402053","FALSE","1.700845","0.1511125","FALSE","1.101966","0.8802612","FALSE","1.310864","0.8314466","FALSE"
"hsa-miR-107_st","12.76462","8.72E-16","TRUE","12.60958","8.72E-16","TRUE","12.5213","8.72E-16","TRUE","12.51154","8.72E-16","TRUE","13.24284","8.72E-16","TRUE","12.99397","8.72E-16","TRUE","12.58152","8.72E-16","TRUE"
"hsa-miR-16-2-star_st","3.963043","0.000443151","TRUE","2.245982","0.004834505","TRUE","1.907657","0.0274344","TRUE","2.716571","0.001570501","TRUE","2.77898","0.01131894","TRUE","2.441298","0.005250356","TRUE","2.427226","6.55E-06","TRUE"
"dme-miR-1_st","1.522098","0.3293554","FALSE","1.370681","0.2504386","FALSE","1.294007","0.5769431","FALSE","1.371413","0.5083166","FALSE","1.637558","0.2136677","FALSE","1.114112","0.6280403","FALSE","1.259717","0.718763","FALSE"
"dme-miR-2a_st","1.319621","0.8571501","FALSE","1.32925","0.977686","FALSE","1.621915","0.7592356","FALSE","1.514936","0.631752","FALSE","1.381114","0.8349385","FALSE","2.147204","0.559761","FALSE","1.196772","0.5505836","FALSE"
"dme-miR-2b_st","2.41948","0.04438352","TRUE","1.946514","0.2178467","FALSE","2.922001","0.02493457","TRUE","2.154785","0.1408765","FALSE","3.238178","0.07499238","FALSE","2.484361","0.55427","FALSE","2.318882","0.04255282","TRUE"
"dme-miR-3_st","1.725373","0.131915","FALSE","1.806085","0.1353531","FALSE","1.484632","0.2370326","FALSE","1.452826","0.2888141","FALSE","1.374766","0.2681976","FALSE","1.510256","0.4265288","FALSE","1.837159","0.007239179","TRUE"
"dme-miR-4_st","1.508678","0.07046179","FALSE","1.304703","0.6966406","FALSE","1.090791","0.3388132","FALSE","1.09912","0.4409213","FALSE","1.932401","0.09367548","FALSE","1.290422","0.2147662","FALSE","1.128984","0.4153315","FALSE"
"dme-miR-5_st","1.651676","0.5388955","FALSE","1.666222","0.09746566","FALSE","1.234884","0.6901916","FALSE","1.473029","0.2859823","FALSE","1.432247","0.5874879","FALSE","1.177883","0.88995","FALSE","1.333966","0.3848462","FALSE"
"dme-miR-6_st","1.217902","0.7958831","FALSE","1.318576","0.8687664","FALSE","0.9496439","0.9870606","FALSE","1.243498","0.8642702","FALSE","1.116069","0.8933553","FALSE","0.9952487","0.8224481","FALSE","0.8823666","0.9841748","FALSE"
"dme-miR-7_st","1.254763","0.2871687","FALSE","1.787524","0.05270606","TRUE","1.701218","0.05501187","TRUE","2.120939","0.03512595","TRUE","1.114315","0.5971125","FALSE","0.9018622","0.9150984","FALSE","1.261992","0.385002","FALSE"
"dme-miR-8_st","1.390214","0.493074","FALSE","1.330014","0.7053862","FALSE","1.382975","0.4454296","FALSE","1.569787","0.3433887","FALSE","1.564661","0.5128271","FALSE","1.030131","0.990863","FALSE","1.420187","0.7149097","FALSE"
"dme-miR-9a_st","1.05453","0.8191829","FALSE","0.9497647","0.8253154","FALSE","1.053138","0.651036","FALSE","0.9491546","0.5156927","FALSE","1.130239","0.3291103","FALSE","0.9790224","0.9298999","FALSE","1.074956","0.3370307","FALSE"
"dme-miR-10-5p_st","1.307644","0.04433681","TRUE","1.605081","0.03159498","TRUE","2.461238","0.000949644","TRUE","1.948093","0.001512677","TRUE","1.279955","0.7970361","FALSE","1.490204","0.2294583","FALSE","2.08341","0.00257817","TRUE"
"dme-miR-10-3p_st","1.924723","0.1235175","FALSE","1.997446","0.1219773","FALSE","1.561458","0.4282221","FALSE","1.740678","0.3175966","FALSE","1.133692","0.9886394","FALSE","0.9875986","0.8480092","FALSE","1.02001","0.8041219","FALSE"
"dme-miR-11_st","1.179175","0.7758679","FALSE","1.47548","0.3365468","FALSE","1.088921","0.2790405","FALSE","1.187168","0.4959501","FALSE","1.310792","0.840083","FALSE","1.607412","0.1199587","FALSE","1.22722","0.3799258","FALSE"
"dme-miR-12_st","1.570688","0.843681","FALSE","1.350256","0.7113872","FALSE","1.475655","0.5060164","FALSE","1.182936","0.7315738","FALSE","1.677751","0.5873851","FALSE","1.273726","0.7652158","FALSE","1.18368","0.5523127","FALSE"
"dme-miR-13a_st","1.34387","0.8230585","FALSE","1.531244","0.4891815","FALSE","1.396664","0.7297928","FALSE","1.385617","0.6513876","FALSE","1.559058","0.7701519","FALSE","1.387878","0.757874","FALSE","1.431684","0.6728472","FALSE"
"dme-miR-13b_st","1.656059","0.2649479","FALSE","1.070333","0.9853433","FALSE","1.369772","0.641273","FALSE","1.209435","0.6732145","FALSE","1.649483","0.6574579","FALSE","1.29412","0.8691662","FALSE","1.157479","0.657772","FALSE"
"dme-miR-14_st","2.702425","0.008323546","TRUE","1.218633","0.413372","FALSE","1.375238","0.2402084","FALSE","1.673148","0.07901064","FALSE","1.116069","0.5929226","FALSE","3.431488","1.51E-08","TRUE","1.046011","0.3894268","FALSE"
"mmu-let-7g_st","8.437931","8.72E-16","TRUE","9.362872","8.72E-16","TRUE","9.688804","8.72E-16","TRUE","9.327894","8.72E-16","TRUE","6.611054","2.38E-13","TRUE","7.046434","8.72E-16","TRUE","8.622859","8.72E-16","TRUE"
"mmu-let-7g-star_st","3.588974","0.01391384","TRUE","3.620247","0.03274589","TRUE","2.440898","0.3363826","FALSE","2.656296","0.0826669","FALSE","4.397761","0.006909196","TRUE","5.790546","5.72E-05","TRUE","4.129466","0.004148761","TRUE"
"mmu-let-7i_st","9.248819","8.72E-16","TRUE","10.42502","8.72E-16","TRUE","10.69702","8.72E-16","TRUE","10.42866","8.72E-16","TRUE","8.803596","8.72E-16","TRUE","9.191053","8.72E-16","TRUE","9.697733","8.72E-16","TRUE"
"mmu-let-7i-star_st","1.513574","0.9454941","FALSE","3.324445","0.01439202","TRUE","2.877092","0.4143986","FALSE","2.639565","0.335446","FALSE","2.238355","0.2885003","FALSE","3.55202","0.1621791","FALSE","1.580193","0.9108935","FALSE"
"mmu-miR-1_st","1.069783","0.9735669","FALSE","1.455794","0.4953253","FALSE","1.591711","0.03185876","TRUE","1.360492","0.1443492","FALSE","1.146868","0.9478226","FALSE","0.8671763","0.9031312","FALSE","0.9895619","0.821074","FALSE"
"mmu-miR-15b_st","11.29183","8.72E-16","TRUE","11.85604","8.72E-16","TRUE","12.01181","8.72E-16","TRUE","11.73092","8.72E-16","TRUE","11.2082","8.72E-16","TRUE","11.21239","8.72E-16","TRUE","10.98603","8.72E-16","TRUE"
"mmu-miR-15b-star_st","1.650645","0.4881172","FALSE","1.041487","0.9949068","FALSE","1.014397","0.9795075","FALSE","1.003665","0.9980429","FALSE","1.116069","0.902777","FALSE","1.322917","0.6127378","FALSE","1.376217","0.929186","FALSE"
"mmu-miR-23b_st","12.12921","8.72E-16","TRUE","12.33601","8.72E-16","TRUE","12.393","8.72E-16","TRUE","12.22349","8.72E-16","TRUE","11.91267","8.72E-16","TRUE","12.00524","8.72E-16","TRUE","12.13293","8.72E-16","TRUE"
"mmu-miR-27b-star_st","3.115899","0.001458307","TRUE","4.271321","9.71E-08","TRUE","2.851556","0.001391446","TRUE","4.733537","6.69E-09","TRUE","2.579021","0.005825672","TRUE","1.711741","0.3995336","FALSE","2.820168","0.000312437","TRUE"
"mmu-miR-27b_st","8.277143","8.72E-16","TRUE","9.127028","8.72E-16","TRUE","9.108574","8.72E-16","TRUE","8.935199","8.72E-16","TRUE","6.644703","2.48E-13","TRUE","7.897379","1.36E-14","TRUE","7.971944","8.72E-16","TRUE"
"mmu-miR-29b-star_st","1.964019","0.2919713","FALSE","2.863699","0.000668919","TRUE","1.3525","0.09215511","FALSE","3.019712","0.000386264","TRUE","1.734524","0.4866248","FALSE","1.224164","0.9263785","FALSE","1.695835","0.06532878","FALSE"
"mmu-miR-29b_st","2.207392","0.1276128","FALSE","2.705772","0.001512307","TRUE","2.221729","0.003031419","TRUE","3.415491","3.03E-05","TRUE","1.641193","0.8345307","FALSE","1.014074","0.9924955","FALSE","3.114221","0.000150609","TRUE"
"mmu-miR-30a_st","8.782225","8.72E-16","TRUE","9.588468","8.72E-16","TRUE","9.435482","8.72E-16","TRUE","9.532161","8.72E-16","TRUE","8.403246","8.72E-16","TRUE","8.402398","8.72E-16","TRUE","8.919012","8.72E-16","TRUE"
